id,icao_24bit,heading,altitude,ground_speed,squawk,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao
3455ebe2,78103A,184,38000,488,,A333,B-8577,1710302777,HGH,FCO,CA731,CA,0,0,CCA731,CCA
34567253,780DFE,257,38000,134,,A333,B-6102,1710302772,PEK,WAW,CA737,CA,0,0,CCA737,CCA
34577cc7,78075F,358,22900,379,,A320,B-6773,1710302777,WNZ,ICN,CA739,CA,0,-1536,CCA739,CCA
3455e2cd,78044F,223,38000,449,,A332,B-6117,1710302777,SZX,FRA,CA771,CA,0,0,CCA771,CCA
3457563e,7812DF,185,30100,472,,B38M,B-1396,1710302761,PEK,SIN,CA775,CA,0,0,CCA775,CCA
345778fa,781DA5,201,38100,439,,A359,B-329K,1710302776,PVG,SIN,CA807,CA,0,0,CCA807,CCA
34578a41,781B14,265,19700,342,,AJ27,B-650R,1710302779,TGO,HET,CA8108,CA,0,0,CCA8108,CCA
34579a2d,781923,84,29100,463,,AJ27,B-605U,1710302771,HET,TGO,CA8129,CA,0,-64,CCA8129,CCA
34578884,781E4E,210,3525,118,,AJ27,B-653D,1710302779,HET,INC,CA8151,CA,0,64,CCA8151,CCA
345790e7,781EC4,245,30100,401,,AJ27,B-653L,1710302771,CGQ,HET,CA8160,CA,0,0,CCA8160,CCA
34577bd5,781E14,135,18700,408,,AJ27,B-652X,1710302771,HET,KHN,CA8195,CA,0,0,CCA8195,CCA
34579ea0,78076F,22,22600,477,,A320,B-6767,1710302775,WUH,PEK,CA8205,CA,0,0,CCA8205,CCA
3457944c,780867,195,32100,432,,A320,B-6881,1710302776,PEK,WUH,CA8206,CA,0,0,CCA8206,CCA
345788fc,780BFA,175,38100,473,,A333,B-5913,1710302771,PEK,HKT,CA821,CA,0,0,CCA821,CCA
3457763d,780C9C,138,11575,357,,A320,B-1853,1710302771,WUH,HAK,CA8235,CA,0,-704,CCA8235,CCA
3457a157,781588,288,10000,259,,A320,B-304F,1710302779,TAO,WUH,CA8238,CA,0,3008,CCA8238,CCA
34578624,780635,85,17450,449,,A321,B-6665,1710302771,CTU,WUH,CA8262,CA,0,-1024,CCA8262,CCA
345624b1,781D50,232,38000,449,,A359,B-328Q,1710302776,PVG,MUC,CA827,CA,0,0,CCA827,CCA
34579d8d,7808C6,169,13800,383,,A320,B-6918,1710302771,PKX,NTG,CA8308,CA,0,-64,CCA8308,CCA
34578ba4,780D7F,88,32000,528,,B738,B-1760,1710302772,PEK,OKA,CA831,CA,0,0,CCA831,CCA
3457929b,78115A,275,30100,372,,A321,B-8585,1710302771,PVG,HET,CA8333,CA,0,0,CCA8333,CCA
34579f15,7810BB,90,17375,370,,A321,B-8799,1710302758,SWA,HGH,CA8352,CA,0,2048,CCA8352,CCA
34577cc5,798032,87,24600,520,,A319,B-6031,1710302778,DSN,HGH,CA8360,CA,0,0,CCA8360,CCA
34579968,7800E0,175,24575,440,,A319,B-6216,1710302771,PKX,HGH,CA8368,CA,0,0,CCA8368,CCA
34567de3,780AD2,122,39000,532,,A332,B-5927,1710302775,MXP,WNZ,CA838,CA,0,0,CCA838,CCA
34579166,780E20,163,33100,454,,B738,B-1529,1710302771,PKX,NGB,CA8387,CA,0,0,CCA8387,CCA
34579b69,780D8A,165,27600,480,,A321,B-1638,1710302763,XIY,HGH,CA8504,CA,0,0,CCA8504,CCA
34579c39,78005F,207,30075,436,,A319,B-2404,1710302771,CGQ,HGH,CA8508,CA,0,0,CCA8508,CCA
34573402,780FB5,198,7075,153,,A320,B-8493,1710302771,HGH,LJG,CA8515,CA,0,-768,CCA8515,CCA
3457a036,780350,184,15300,380,,A319,B-6235,1710302771,TSN,WNZ,CA8532,CA,0,2240,CCA8532,CCA
34577a5c,780351,101,20700,448,,A319,B-6236,1710302771,XIY,WNZ,CA8534,CA,0,0,CCA8534,CCA
34578e01,7808A7,33,31100,497,,A321,B-6917,1710302776,NNG,PVG,CA8562,CA,0,0,CCA8562,CCA
345792f8,78082F,75,29000,527,,A332,B-6540,1710302777,PVG,KIX,CA857,CA,0,0,CCA857,CCA
34579173,780C46,176,32100,453,,A321,B-1833,1710302771,HRB,PVG,CA8572,CA,0,0,CCA8572,CCA
345786ef,780F1E,5,29375,453,,A320,B-8338,1710302766,HUZ,PVG,CA8578,CA,0,-2496,CCA8578,CCA
345796bc,780CC0,210,32125,429,,A321,B-1879,1710302771,DQA,PVG,CA8580,CA,0,0,CCA8580,CCA
34562c9f,780873,279,38000,407,,A332,B-6541,1710302776,PEK,IST,CA859,CA,0,0,CCA859,CCA
34577190,780C97,165,36100,471,,B738,B-1975,1710302776,PKX,ZUH,CA8629,CA,0,0,CCA8629,CCA
34564866,7804BA,283,40000,389,,A332,B-6132,1710302778,PEK,ATH,CA863,CA,0,0,CCA863,CCA
34579276,780E30,354,30100,442,,B738,B-6106,1710302776,KHN,PKX,CA8640,CA,0,0,CCA8640,CCA
3457929a,780E21,183,31100,428,,B738,B-1530,1710302771,PKX,JDZ,CA8661,CA,0,0,CCA8661,CCA
34556915,781344,235,38000,482,,A359,B-1081,1710302776,SZX,JNB,CA867,CA,0,0,CCA867,CCA
345668f2,78103E,239,34000,486,,B77W,B-7973,1710302778,PEK,CDG,CA875,CA,0,0,CCA875,CCA
345799f3,780E76,138,31100,479,,B738,B-6497,1710302775,UBN,PEK,CA902,CA,0,-64,CCA902,CCA
34563479,7811A4,226,39000,490,,B789,B-1468,1710302777,PEK,MAD,CA907,CA,0,0,CCA907,CCA
34575a1d,780C44,168,6125,246,,A333,B-5947,1710302776,PEK,NRT,CA925,CA,0,64,CCA925,CCA
34577101,7811A6,40,15400,365,,A321,B-8595,1710302775,PVG,NRT,CA929,CA,0,-1024,CCA929,CCA
3455d940,780970,90,13675,364,,B77W,B-2036,1710302775,CDG,PEK,CA934,CA,0,-1408,CCA934,CCA
345798f8,781B13,1,18700,430,,A359,B-322H,1710302776,PVG,FRA,CA935,CA,0,0,CCA935,CCA
34561df6,781FB3,109,12625,326,,A359,B-32F0,1710302775,FRA,PVG,CA936,CA,0,-1792,CCA936,CCA
345695df,78076D,121,37000,530,,B77W,B-2087,1710302771,LHR,PEK,CA938,CA,0,0,CCA938,CCA
34565a1d,7811A3,129,39075,532,,B789,B-1467,1710302775,FCO,PEK,CA940,CA,0,-64,CCA940,CCA
3456b736,781008,91,12800,321,,B789,B-7899,1710302775,DXB,PEK,CA942,CA,0,0,CCA942,CCA
345627f5,781F2D,195,32450,534,,A359,B-32DL,1710302775,PEK,MXP,CA949,CA,0,-1920,CCA949,CCA
345796b5,780BF3,88,27600,518,,B738,B-1945,1710302779,DLC,FUK,CA953,CA,0,2880,CCA953,CCA
34566d6d,78076E,228,34000,493,,B77W,B-2088,1710302777,PEK,MUC,CA961,CA,0,0,CCA961,CCA
34566a94,780BF7,223,34000,488,,B77W,B-2046,1710302777,PEK,FRA,CA965,CA,0,0,CCA965,CCA
3456131d,781AC4,227,38000,477,,A359,B-321M,1710302777,PVG,MXP,CA967,CA,0,64,CCA967,CCA
34575ef5,7808C8,7,36000,466,,A333,B-5901,1710302775,SIN,PEK,CA976,CA,0,0,CCA976,CCA
34575852,78092E,230,21125,386,,B738,B-6105,1710302805,PEK,NNG,CA1311,CA,0,-1024,CCD1311,CCD
34579d01,780872,45,4600,272,,B738,B-5639,1710302805,NNG,PEK,CA1336,CA,0,2752,CCD1336,CCD
34578b0f,780FDD,2,32100,444,,B738,B-7891,1710302787,XMN,PEK,CA1832,CA,0,64,CCD1832,CCD
34579a32,780B5C,36,20700,420,,B738,B-5850,1710302807,WDS,PEK,CA1924,CA,0,64,CCD1924,CCD
34575354,780F63,337,2550,187,,B738,B-7597,1710302723,PEK,LZH,CA1951,CA,0,64,CCD1951,CCD
34579d85,7809A7,94,18700,430,,B738,B-5729,1710302803,PEK,DLC,CA8904,CA,0,0,CCD8904,CCD
34579ffe,7808C9,70,18700,416,,B738,B-5681,1710302804,TFU,DLC,CA8926,CA,0,-128,CCD8926,CCD
3457887a,7804CE,352,2850,188,,B738,B-5196,1710302739,DLC,PEK,CA8991,CA,0,-128,CCD8991,CCD
3457a212,780F05,191,0,3,,A320,B-8336,1710302743,HGH,,GJ6030,GJ,1,0,CDC6030,CDC
345770f0,781CDA,267,13000,313,,A21N,B-327P,1710302826,HGH,HKG,GJ8007,GJ,0,0,CDC8007,CDC
34576fe3,781AE1,243,36125,408,,A20N,B-321W,1710302826,HGH,BKK,GJ8021,GJ,0,0,CDC8021,CDC
34578e54,781132,256,15675,356,,A320,B-8985,1710302804,WUX,XFN,GJ8031,GJ,0,-192,CDC8031,CDC
345795cf,780F08,106,0,0,,A320,B-8320,1710302746,LJG,XFN,GJ8032,GJ,1,0,CDC8032,CDC
345778da,7813AC,241,8750,286,,A20N,B-1078,1710302822,TYN,TFU,GJ8083,GJ,0,-64,CDC8083,CDC
34577e24,7800B1,46,20700,446,,A320,B-1866,1710302826,HAK,HGH,GJ8118,GJ,0,0,CDC8118,CDC
34579b62,7802BB,1,20700,432,,A320,B-1867,1710302824,JJN,HGH,GJ8122,GJ,0,0,CDC8122,CDC
345791a6,781896,285,34100,357,,A20N,B-30DH,1710302807,XIY,KHG,GJ8153,GJ,0,-64,CDC8153,CDC
345789f9,7813AB,334,32100,413,,A20N,B-1077,1710302806,TFU,ACF,GJ8163,GJ,0,0,CDC8163,CDC
345762e8,781DAA,345,34075,413,,A21N,B-329Q,1710302825,HGH,ALA,GJ8217,GJ,0,64,CDC8217,CDC
345752cd,781B95,293,0,4,,A21N,B-323U,1710302747,HRB,HGH,GJ8255,GJ,1,0,CDC8255,CDC
34579780,78197A,345,21700,436,,A20N,B-30FV,1710302819,JJN,XUZ,GJ8272,GJ,0,64,CDC8272,CDC
34576c94,780E58,345,25600,396,,A320,B-8148,1710302823,HGH,UYN,GJ8525,GJ,0,0,CDC8525,CDC
3457626a,781E7A,88,31100,510,,A20N,B-32CN,1710302807,AKU,INC,GJ8564,GJ,0,64,CDC8564,CDC
345783e1,78193E,345,30075,395,,A20N,B-30F2,1710302806,HET,HLD,GJ8567,GJ,0,0,CDC8567,CDC
3457607f,7819EC,294,34075,390,,A20N,B-320K,1710302823,CGO,KHG,GJ8583,GJ,0,0,CDC8583,CDC
34577f1d,780E57,119,20700,409,,A320,B-8147,1710302805,LHW,IQN,GJ8629,GJ,0,0,CDC8629,CDC
3457977b,781E0D,134,24600,478,,A20N,B-32AP,1710302826,INC,XUZ,GJ8651,GJ,0,0,CDC8651,CDC
34577902,781646,195,32100,454,,A20N,B-307H,1710302826,XUZ,HAK,GJ8659,GJ,0,0,CDC8659,CDC
34576800,781784,188,32100,418,,A20N,B-30A5,1710302819,HLH,SZX,GJ8682,GJ,0,0,CDC8682,CDC
34577b63,7813AD,89,31100,462,,A20N,B-1079,1710302827,URC,INC,GJ8711,GJ,0,0,CDC8711,CDC
34578eb4,781957,26,18700,425,,A20N,B-30FK,1710302805,ENH,TYN,GJ8735,GJ,0,0,CDC8735,CDC
345755cb,780C8B,109,24950,486,,A320,B-1869,1710302823,AKU,CGO,GJ8782,GJ,0,0,CDC8782,CDC
34578448,781C31,18,23600,448,,A21N,B-325K,1710302803,SZX,XUZ,GJ8787,GJ,0,64,CDC8787,CDC
34578303,780E17,208,15825,389,,A320,B-1675,1710302819,CGQ,NKG,GJ8795,GJ,0,1984,CDC8795,CDC
34579c80,780FE5,250,25600,381,,A320,B-8453,1710302804,HJJ,LJG,GJ8801,GJ,0,0,CDC8801,CDC
345769f6,7813AA,250,20300,354,,A20N,B-1075,1710302807,HGH,BFJ,GJ8823,GJ,0,-960,CDC8823,CDC
34578874,780F83,73,35125,557,,A320,B-8433,1710302806,XIC,NGB,GJ8864,GJ,0,0,CDC8864,CDC
34579d94,780FE6,40,28750,466,,A320,B-8451,1710302804,LYI,CGQ,GJ8871,GJ,0,1472,CDC8871,CDC
3457923e,7815CD,269,25600,376,,A319,B-305L,1710302813,HGH,XNN,GJ8877,GJ,0,0,CDC8877,CDC
34577a83,781D7A,62,875,132,,A21N,B-328X,1710302821,PEK,HGH,GJ8888,GJ,0,-960,CDC8888,CDC
3457762d,78133D,244,23600,351,,A20N,B-1232,1710302805,CGQ,XFN,GJ8890,GJ,0,0,CDC8890,CDC
34575a62,7817C0,282,32125,418,,A20N,B-30AQ,1710302807,TFU,TAS,GJ8975,GJ,0,0,CDC8975,CDC
3457a12a,78047D,50,0,15,,B738,B-5350,1710302830,KIX,,,,1,0,,CDG
34575c9d,780E5C,318,3325,236,,B738,B-6985,1710302833,TNA,HKG,SC1151,SC,0,-512,CDG1151,CDG
34577b5e,7806E9,352,32100,430,,B738,B-5560,1710302831,SZX,TNA,SC1182,SC,0,0,CDG1182,CDG
3457871e,780295,240,32100,350,,B738,B-7668,1710302832,TNA,SZX,SC1187,SC,0,0,CDG1187,CDG
34578719,78116D,25,32100,485,,B738,B-1437,1710302830,ZUH,TNA,SC1194,SC,0,0,CDG1194,CDG
34577851,7806C6,165,31100,501,,B738,B-5491,1710302832,PEK,XMN,SC2122,SC,0,0,CDG2122,CDG
34578e8d,780BE9,96,33125,544,,B738,B-1932,1710302831,CKG,XMN,SC2140,SC,0,512,CDG2140,CDG
345787d1,78127B,218,17225,350,,B738,B-1337,1710302832,SHA,XMN,SC2166,SC,0,-1536,CDG2166,CDG
34578bd2,7800C0,84,33100,487,,B738,B-5542,1710302831,TYN,CGQ,SC2267,SC,0,0,CDG2267,CDG
34579a37,780895,176,27600,416,,B738,B-5652,1710302831,CGO,HAK,SC2321,SC,0,0,CDG2321,CDG
34579570,780820,10,31100,452,,B738,B-5626,1710302833,HAK,HET,SC2331,SC,0,0,CDG2331,CDG
34578718,78138F,339,15125,349,,B738,B-1273,1710302831,PVG,TAO,SC4602,SC,0,-1536,CDG4602,CDG
345792b0,78111E,237,25600,368,,B738,B-7809,1710302829,ICN,TAO,SC4610,SC,0,0,CDG4610,CDG
34578fee,780F66,223,15700,332,,B738,B-7565,1710302831,SQD,SZX,SC4683,SC,0,0,CDG4683,CDG
34575402,781173,219,0,15,,B738,B-1443,1710302807,NKG,KMG,SC4691,SC,1,0,CDG4691,CDG
34579e47,78116E,278,27600,399,,B738,B-1438,1710302830,MDG,DLC,SC4740,SC,0,0,CDG4740,CDG
3457888e,780D59,58,31100,476,,B738,B-1743,1710302832,CKG,TAO,SC4846,SC,0,0,CDG4846,CDG
3457576d,780AE8,22,1825,148,,B738,B-5758,1710302783,TAO,TFU,SC4853,SC,0,-832,CDG4853,CDG
34577da2,7809A1,192,13475,332,,B738,B-5726,1710302827,TAO,WUH,SC4861,SC,0,-960,CDG4861,CDG
34579bb4,7819B7,23,26600,458,,B738,B-20EY,1710302827,CSX,TAO,SC4874,SC,0,64,CDG4874,CDG
34578c62,780578,215,32925,389,,B738,B-5453,1710302833,CGO,SYX,SC4877,SC,0,1472,CDG4877,CDG
34578b88,781172,116,33100,465,,B738,B-1442,1710302831,URC,TYN,SC4924,SC,0,0,CDG4924,CDG
34579f42,78134F,206,22050,393,,B738,B-1227,1710302826,TYN,HGH,SC4959,SC,0,2176,CDG4959,CDG
345792fe,7812D6,253,23600,378,,B738,B-1359,1710302835,TAO,XIY,SC4969,SC,0,0,CDG4969,CDG
34577cbd,780367,298,15750,298,,B738,B-5336,1710302831,TAO,HET,SC4997,SC,0,-1216,CDG4997,CDG
34578096,780E59,222,0,12,,B738,B-6987,1710302804,SHA,YNT,SC7614,SC,1,0,CDG7614,CDG
34579a82,780DEB,64,10275,323,,B738,B-1508,1710302832,CAN,YNT,SC7622,SC,0,2368,CDG7622,CDG
34578b86,780575,215,27600,408,,B738,B-5450,1710302833,NKG,KWL,SC7631,SC,0,0,CDG7631,CDG
345772f4,780577,67,24600,443,,B738,B-5452,1710302831,TSN,CGQ,SC7941,SC,0,0,CDG7941,CDG
3457806f,780576,264,30100,366,,B738,B-5451,1710302830,ICN,TNA,SC8002,SC,0,0,CDG8002,CDG
34577468,780C8F,140,0,14,,B738,B-1983,1710302804,TNA,CGQ,SC8038,SC,1,0,CDG8038,CDG
34579109,780DEC,23,31100,470,,B738,B-1509,1710302831,KWE,TNA,SC8042,SC,0,-64,CDG8042,CDG
345796a3,780686,276,23600,391,,B738,B-5541,1710302831,TNA,HET,SC8408,SC,0,0,CDG8408,CDG
3457826c,780ED3,206,25600,402,,B738,B-7087,1710302831,HRB,TNA,SC8436,SC,0,0,CDG8436,CDG
34578cd5,780FF5,298,32100,400,,B738,B-7978,1710302831,LHW,URC,SC8709,SC,0,0,CDG8709,CDG
34579b56,7812D5,109,35100,529,,B738,B-1358,1710302831,LHW,TNA,SC8728,SC,0,0,CDG8728,CDG
3457987b,78063B,35,31100,472,,B738,B-5513,1710302827,CKG,TNA,SC8816,SC,0,0,CDG8816,CDG
34574446,780C90,22,4700,163,,B738,B-1986,1710302833,TNA,TFU,SC8819,SC,0,-832,CDG8819,CDG
34578aa7,780823,58,26600,488,,B738,B-5629,1710302835,TFU,TNA,SC8826,SC,0,0,CDG8826,CDG
345792f5,780B09,198,27625,458,,B738,B-5787,1710302827,SQD,SYX,SC8859,SC,0,64,CDG8859,CDG
3457a162,78099F,5,20350,400,,B738,B-5723,1710302827,WUH,TNA,SC8874,SC,0,2496,CDG8874,CDG
34574f8f,780638,5,27925,382,,B738,B-1307,1710302780,KMG,ICN,MU2003,MU,0,-1024,CES2003,CES
34561e4a,7808E6,248,34000,446,,A332,B-5902,1710302780,PVG,LGW,MU201,MU,0,0,CES201,CES
34578c80,781334,281,29100,365,,A320,B-1051,1710302777,TPE,NGB,MU2010,MU,0,0,CES2010,CES
34576d30,781859,72,11875,347,,A20N,B-30CX,1710302780,XIY,HKG,MU203,MU,0,-1024,CES203,CES
345786b2,79A04D,236,15675,383,,A320,B-6003,1710302783,ICN,TAO,MU2040,MU,0,-1216,CES2040,CES
3457708d,781C4E,215,34100,382,,A20N,B-325R,1710302779,PVG,CNX,MU205,MU,0,0,CES205,CES
34578727,780EBD,18,7725,200,,A321,B-8172,1710302781,PKX,ICN,MU2073,MU,0,-1920,CES2073,CES
3457790f,780611,217,23625,334,,A321,B-6642,1710302782,PVG,OKA,MU2085,MU,0,-960,CES2085,CES
34579704,7816E3,52,26575,474,,A20N,B-308W,1710302783,XIY,PKX,MU2105,MU,0,0,CES2105,CES
34578e06,781E3F,244,19750,357,,A20N,B-32C5,1710302783,PKX,XIY,MU2106,MU,0,-576,CES2106,CES
345799f7,79A05F,70,35100,547,,A320,B-6010,1710302783,WMT,NGB,MU2130,MU,0,64,CES2130,CES
34578c27,781BA7,64,29125,512,,A20N,B-323Y,1710302780,XIY,CGQ,MU2141,MU,0,-64,CES2141,CES
34578e55,780B82,357,35100,437,,B738,B-5857,1710302780,KMG,TYN,MU2144,MU,0,0,CES2144,CES
345793c8,780B7A,121,29075,477,,A321,B-9971,1710302783,XIY,SHA,MU2155,MU,0,0,CES2155,CES
34577e51,78185A,41,6125,255,,A20N,B-30CY,1710302782,ZQZ,PVG,MU2176,MU,0,-1088,CES2176,CES
34578786,7804AD,46,26600,476,,A320,B-6375,1710302771,KMG,XIY,MU2182,MU,0,0,CES2182,CES
345785a2,781CC0,266,33800,381,,A20N,B-326Z,1710302783,SHE,XIY,MU2184,MU,0,-960,CES2184,CES
3455eb4c,780D9C,253,11025,327,,B77W,B-2020,1710302782,PVG,FRA,MU219,MU,0,-384,CES219,CES
34578bfd,781E40,8,35125,445,,A20N,B-32C6,1710302780,KMG,INC,MU2206,MU,0,0,CES2206,CES
34578cdd,781B64,345,23650,364,,A20N,B-323A,1710302779,XMN,XIY,MU2214,MU,0,64,CES2214,CES
34577fb1,780D1D,264,0,12,,A320,B-1612,1710302745,LHW,DNH,MU2233,MU,1,0,CES2233,CES
34578580,781E90,357,30075,420,,A20N,B-32CT,1710302776,KMG,LHW,MU2250,MU,0,0,CES2250,CES
3457743e,781604,22,21950,292,,A20N,B-305Z,1710302779,XIY,JGN,MU2259,MU,0,-1408,CES2259,CES
34578d94,7815A0,2,24275,405,,A20N,B-304P,1710302783,CAN,XIY,MU2312,MU,0,-1472,CES2312,CES
34578b0e,780FE9,161,23600,455,,A320,B-8558,1710302779,LHW,KHN,MU2325,MU,0,0,CES2325,CES
34578f58,780B17,45,31100,478,,B738,B-5795,1710302780,CKG,TYN,MU2330,MU,0,0,CES2330,CES
345799b8,780D97,284,23600,403,,A319,B-6470,1710302783,XIY,LXA,MU2335,MU,0,0,CES2335,CES
34575e1a,78122E,206,8450,236,,A321,B-8861,1710302783,XIY,SYX,MU2339,MU,0,-704,CES2339,CES
3457796e,780D96,294,34100,392,,A319,B-6469,1710302779,XIY,KRL,MU2355,MU,0,0,CES2355,CES
34578698,780853,113,24600,403,,A320,B-6871,1710302783,LHW,NKG,MU2359,MU,0,0,CES2359,CES
34579d7b,780F46,70,24600,476,,A320,B-8395,1710302783,TYN,YNT,MU2373,MU,0,64,CES2373,CES
34578df4,7805D9,346,24600,455,,A320,B-6617,1710302779,CSX,XIY,MU2384,MU,0,0,CES2384,CES
3457829c,78194C,299,36125,387,,A20N,B-30FD,1710302779,XIY,HTN,MU2385,MU,0,64,CES2385,CES
34577c58,780F49,128,22600,453,,A319,B-8379,1710302783,XIY,WNZ,MU2392,MU,0,0,CES2392,CES
34578a47,780D9B,309,30100,398,,B738,B-1775,1710302780,PVG,TYN,MU2401,MU,0,0,CES2401,CES
3457a270,780D9A,177,3047,166,,B738,B-1773,1710302775,SHA,TYN,MU2409,MU,0,384,CES2409,CES
34578d35,7812A5,277,32100,407,,A320,B-1018,1710302783,PKX,LHW,MU2412,MU,0,0,CES2412,CES
345790bd,780B37,275,25575,402,,A320,B-9942,1710302775,PKX,XNN,MU2428,MU,0,0,CES2428,CES
34578513,781C0E,23,4725,278,,A20N,B-324Z,1710302723,XIY,TNA,MU2430,MU,0,0,CES2430,CES
3457934e,780DD8,41,1750,166,,B738,B-1515,1710302727,ENH,WUH,MU2460,MU,0,-896,CES2460,CES
345744db,7814D9,135,7525,214,,B738,B-205W,1710302783,CAN,HYN,MU2475,MU,0,-1344,CES2475,CES
34578938,781141,29,7225,246,,B738,B-1421,1710302783,LZH,WUH,MU2480,MU,0,-1600,CES2480,CES
34579b48,7811B6,50,31100,516,,B738,B-1449,1710302783,KMG,WUH,MU2481,MU,0,-64,CES2481,CES
34578efb,781043,239,27625,388,,B738,B-1535,1710302780,SHA,WUH,MU2506,MU,0,0,CES2506,CES
34579846,7813E6,11,24625,427,,B738,B-1486,1710302783,BHY,WUH,MU2511,MU,0,0,CES2511,CES
3457290f,7809C2,150,3097,171,,B738,B-5731,1710302783,EHU,PVG,MU2554,MU,0,-64,CES2554,CES
345787a2,780CAC,339,22075,348,,B738,B-1965,1710302779,SZX,WUH,MU2558,MU,0,-1664,CES2558,CES
34578c59,781634,317,34100,425,,A359,B-306Y,1710302780,WNZ,MAD,MU261,MU,0,64,CES261,CES
3457963a,780F4B,233,23600,394,,B738,B-7301,1710302783,DOY,WUH,MU2622,MU,0,0,CES2622,CES
34578315,7804C3,238,11400,285,,B738,B-5199,1710302783,HSN,WUH,MU2624,MU,0,-832,CES2624,CES
34578d3a,781044,165,19700,393,,B738,B-1536,1710302783,UYN,WUH,MU2627,MU,0,0,CES2627,CES
34578d32,780AF8,77,12825,348,,B738,B-5780,1710302781,YIH,CZX,MU2643,MU,0,128,CES2643,CES
3457a15d,781142,21,8000,269,,B738,B-1422,1710302780,TFU,WUH,MU2654,MU,0,3328,CES2654,CES
34577e2e,780D7A,201,32100,432,,A320,B-1635,1710302779,WUX,SYX,MU2673,MU,0,0,CES2673,CES
3457950e,780B26,121,24600,479,,A320,B-9950,1710302783,XIY,WUX,MU2688,MU,0,64,CES2688,CES
345757c5,78192E,236,34100,376,,A20N,B-30ET,1710302778,NKG,JHG,MU2691,MU,0,0,CES2691,CES
345796db,780F91,303,25600,411,,A320,B-8496,1710302780,NKG,HET,MU2693,MU,0,0,CES2693,CES
34579bbc,79A074,1,7575,287,,A320,B-2412,1710302777,FOC,NKG,MU2708,MU,0,192,CES2708,CES
34578e11,781617,238,30100,394,,A20N,B-306D,1710302783,NKG,KMG,MU2715,MU,0,0,CES2715,CES
34577741,780582,245,29975,360,,A321,B-6591,1710302779,NRT,PVG,MU272,MU,0,-64,CES272,CES
34578e0a,7804B5,143,24600,464,,A321,B-6368,1710302780,PKX,WUX,MU2732,MU,0,0,CES2732,CES
3457a081,781FCD,263,14475,327,,A20N,B-32FC,1710302780,NKG,XIY,MU2769,MU,0,2112,CES2769,CES
34578819,780EF0,192,15025,360,,A320,B-8222,1710302780,DLC,NKG,MU2797,MU,0,-960,CES2797,CES
34577f92,79A072,57,725,135,,A320,B-2410,1710302783,XMN,NKG,MU2810,MU,0,-768,CES2810,CES
34579f10,781618,345,0,7,,A20N,B-306E,1710302743,SHE,NKG,MU2828,MU,1,0,CES2828,CES
34579b6b,7819DD,9,19625,419,,A20N,B-320H,1710302780,SZX,NKG,MU2868,MU,0,640,CES2868,CES
34579f05,78189A,353,20775,419,,A20N,B-30DJ,1710302783,JHG,NKG,MU2874,MU,0,2048,CES2874,CES
34579908,7803F0,37,24575,486,,A321,B-6332,1710302783,CAN,WUX,MU2908,MU,0,0,CES2908,CES
3457a08c,780603,68,17150,351,,A320,B-6637,1710302781,CKG,NKG,MU2926,MU,0,1536,CES2926,CES
3457875d,780C26,280,29150,363,,A319,B-6457,1710302778,KHH,NKG,MU2946,MU,0,0,CES2946,CES
345758c9,781619,299,36100,387,,A20N,B-306F,1710302775,NKG,KHG,MU2963,MU,0,-64,CES2963,CES
34576c6a,7814BF,285,34125,356,,A20N,B-301Z,1710302783,NKG,URC,MU2991,MU,0,0,CES2991,CES
3457a177,780B33,233,0,0,,A332,B-5930,1710302781,ICN,PVG,MU5042,MU,1,0,CES5042,CES
34579bce,7809BF,206,16900,347,,A321,B-9906,1710302781,PUS,PVG,MU5044,MU,0,2752,CES5044,CES
34578bd4,79A04F,221,26025,414,,A320,B-6006,1710302779,TAE,PVG,MU5054,MU,0,0,CES5054,CES
34577c45,780B79,5,27000,411,,A320,B-9972,1710302780,PVG,ICN,MU5061,MU,0,0,CES5061,CES
34575f15,781543,211,36100,416,,B738,B-206S,1710302776,TYN,BKK,MU5067,MU,0,0,CES5067,CES
34578df9,780FED,208,32100,388,,A321,B-8572,1710302777,PVG,HKG,MU507,MU,0,64,CES507,CES
34577879,7809BA,78,33025,500,,A320,B-9900,1710302781,TAO,NRT,MU5079,MU,0,64,CES5079,CES
34572ba3,781F7E,211,36025,473,,A20N,B-32EM,1710302781,HGH,KUL,MU5095,MU,0,0,CES5095,CES
34578660,780D1F,321,36075,380,,A321,B-1615,1710302783,SHA,PEK,MU5107,MU,0,64,CES5107,CES
34578c3a,780F3F,163,34650,442,,B77W,B-7367,1710302780,PEK,SHA,MU5108,MU,0,-832,CES5108,CES
34578e04,78119C,163,29100,450,,A321,B-8567,1710302780,PKX,HGH,MU5132,MU,0,-128,CES5132,CES
34577737,780938,161,2150,141,,A319,B-6430,1710302783,LLV,PVG,MU5142,MU,0,-832,CES5142,CES
345770f6,780932,50,4225,241,,A332,B-5908,1710302779,PVG,KIX,MU515,MU,0,-1728,CES515,CES
3457974c,781100,166,35100,489,,B77W,B-7868,1710302783,PEK,SHA,MU5154,MU,0,0,CES5154,CES
34578ff4,780583,317,34100,372,,A321,B-6592,1710302779,PVG,PEK,MU5155,MU,0,0,CES5155,CES
3457827a,780B7B,150,1400,128,,A320,B-9975,1710302775,XMN,HFE,MU5169,MU,0,-640,CES5169,CES
3457845d,78185D,36,19800,411,,A20N,B-30D1,1710302779,PVG,FUK,MU517,MU,0,-1536,CES517,CES
