id,icao_24bit,heading,altitude,ground_speed,squawk,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao
34577ae4,7809C1,195,1700,180,,A319,B-6439,1710303618,CHG,PVG,MU6448,MU,0,0,CES6448,CES
345794fa,79A04C,126,29100,488,,A320,B-6002,1710303625,XNN,HFE,MU6472,MU,0,0,CES6472,CES
34575efb,781DA9,278,27600,392,,A20N,B-329L,1710303627,HGH,KMG,MU6479,MU,0,0,CES6479,CES
3457a1be,780CA0,62,22600,479,,A320,B-1860,1710303623,SWA,NGB,MU6490,MU,0,0,CES6490,CES
34579de9,78185C,4,24600,443,,A20N,B-30D0,1710303623,WUH,TAO,MU6494,MU,0,0,CES6494,CES
345794e6,78122B,209,27600,417,,A320,B-8858,1710303619,TAO,KHN,MU6495,MU,0,0,CES6495,CES
34579dd6,780852,98,31100,556,,A320,B-6870,1710303627,KMG,HYN,MU6554,MU,0,0,CES6554,CES
34578a92,780557,55,27825,458,,A320,B-6559,1710303623,KWE,HGH,MU6564,MU,0,0,CES6564,CES
34579168,780CA1,241,0,14,,A320,B-1861,1710303610,WUH,HGH,MU6568,MU,1,0,CES6568,CES
3457864c,7819F2,326,32075,389,,A20N,B-320N,1710303623,KMG,XNN,MU6595,MU,0,0,CES6595,CES
34577db6,79A046,62,525,132,,A320,B-2228,1710303627,TYN,HGH,MU6627,MU,0,-704,CES6627,CES
34577744,780721,285,25600,372,,A320,B-6758,1710303623,WUH,XNN,MU6631,MU,0,0,CES6631,CES
3457788a,79A04E,250,21275,390,,A320,B-6005,1710303627,NGB,KWE,MU6637,MU,0,-960,CES6637,CES
3457990b,780DE4,56,31100,520,,A321,B-1679,1710303626,CTU,PKX,MU6644,MU,0,0,CES6644,CES
345793b4,781E3E,244,33825,392,,A20N,B-32C3,1710303623,PKX,CTU,MU6645,MU,0,1472,CES6645,CES
3457a6d2,780C05,122,9575,302,,A320,B-1815,1710303625,HFE,CGQ,MU6651,MU,0,3776,CES6651,CES
345790ed,780FEE,21,31100,456,,A321,B-8573,1710303623,CKG,PKX,MU6682,MU,0,0,CES6682,CES
34578e08,78069C,253,21700,409,,A320,B-6715,1710303623,HFE,TFU,MU6696,MU,0,0,CES6696,CES
34579347,780FF9,60,35100,576,,B738,B-7966,1710303626,KMG,DAT,MU6706,MU,0,0,CES6706,CES
3457839a,780669,90,8750,319,,A320,B-6695,1710303622,TFU,CAN,MU6831,MU,0,0,CES6831,CES
34577e5b,7814DA,326,36100,384,,B738,B-205X,1710303623,KMG,URC,MU6835,MU,0,0,CES6835,CES
34579269,78078A,338,28975,429,,A320,B-6797,1710303626,SQJ,TAO,MU6857,MU,0,-1024,CES6857,CES
34579408,780CD8,207,32100,400,,B738,B-1703,1710303623,PVG,ZUH,MU6865,MU,0,64,CES6865,CES
34579311,781108,266,10600,209,,A321,B-8979,1710303623,XIY,LHW,MU6880,MU,0,-64,CES6880,CES
345789d5,781236,230,625,133,,B738,B-1321,1710303623,WEH,CGQ,MU6895,MU,0,-64,CES6895,CES
345794f3,7807D5,358,39100,444,,A332,B-6537,1710303625,SZX,PKX,MU6908,MU,0,0,CES6908,CES
34579fd8,7807D4,274,25600,407,,A320,B-6832,1710303627,HET,KMG,MU6927,MU,0,0,CES6927,CES
34579cdc,781235,322,31100,430,,B738,B-1320,1710303623,SYX,TYN,MU6938,MU,0,0,CES6938,CES
34577fb9,780B2B,249,3650,223,,B738,B-5838,1710303623,NGB,CAN,MU6950,MU,0,-640,CES6950,CES
345767fc,78150A,53,16025,305,,B738,B-205Z,1710303623,HFE,HRB,MU6959,MU,0,-1280,CES6959,CES
34579844,780FE7,261,34125,358,,A320,B-8556,1710303626,PVG,WMT,MU6973,MU,0,0,CES6973,CES
3457a182,7805EF,244,24725,393,,B738,B-5492,1710303623,TYN,KMG,MU6975,MU,0,1920,CES6975,CES
3455f822,780ADA,273,36000,396,,A332,B-5926,1710303623,PVG,IST,MU703,MU,0,0,CES703,CES
3456b461,781684,131,37000,498,,A359,B-307Y,1710303626,MAD,PVG,MU710,MU,0,0,CES710,CES
345791cd,780851,107,39000,522,,A332,B-6546,1710303610,SYD,AKL,MU711,MU,0,0,CES711,CES
34574a00,7809B9,326,36000,475,,A332,B-5921,1710303626,BNE,PVG,MU716,MU,0,0,CES716,CES
3457a538,781391,253,0,0,,A20N,B-1033,1710303585,PVG,,MU724,MU,1,192,CES724,CES
34579e6f,7808E8,253,21875,328,,A321,B-6923,1710303626,NRT,PVG,MU728,MU,0,2688,CES728,CES
34579706,781018,75,29000,484,,B738,B-7599,1710303623,PVG,KIX,MU747,MU,0,0,CES747,CES
3457966c,780F92,355,33000,444,,A320,B-8497,1710303610,HKG,NKG,MU766,MU,0,0,CES766,CES
34579d28,780CD7,253,36125,400,,B738,B-1702,1710303623,SZX,KMG,MU7678,MU,0,64,CES7678,CES
34563eba,780F3A,129,35100,526,,B77W,B-7347,1710303625,AMS,PVG,MU772,MU,0,0,CES772,CES
3457a513,7814D5,149,0,4,,A20N,B-302H,1710303626,NRT,NKG,MU776,MU,1,0,CES776,CES
3456632d,781581,123,37100,531,,A359,B-304D,1710303624,FCO,PVG,MU788,MU,0,0,CES788,CES
34578618,780C51,121,35050,528,,A321,B-1838,1710303623,PKX,HND,MU789,MU,0,-64,CES789,CES
34577a43,7808E7,346,38000,508,,A332,B-5903,1710303624,SYD,NKG,MU792,MU,0,0,CES792,CES
34579711,79A075,184,27550,454,,A320,B-2413,1710303623,YNJ,ICN,MU891,MU,0,-64,CES891,CES
34574d0c,78185B,212,36000,470,,A20N,B-30CZ,1710303623,HGH,SIN,MU897,MU,0,64,CES897,CES
34577646,780D1C,261,34100,300,,A320,B-1611,1710303627,SHA,TFU,MU9189,MU,0,0,CES9189,CES
34578e50,780E81,195,32100,422,,B738,B-6146,1710303622,PKX,KMG,MU9455,MU,0,0,CES9455,CES
3457a339,781580,264,15700,317,,A20N,B-304C,1710303627,NKG,LHW,MU9571,MU,0,0,CES9571,CES
34579626,7804AF,134,11500,243,,B737,B-5245,1710303624,KMG,NNG,MU9601,MU,0,-1088,CES9601,CES
34579822,781368,338,29000,432,,B738,B-1253,1710303626,VTE,KMG,MU9604,MU,0,0,CES9604,CES
3457a2ba,780E84,337,13950,314,,B738,B-6149,1710303624,PNH,KMG,MU9610,MU,0,2560,CES9610,CES
345756d3,780F6C,32,11625,271,,B738,B-7590,1710303623,HET,KMG,MU9615,MU,0,-320,CES9615,CES
34579085,780D7C,286,34100,412,,B737,B-5827,1710303623,HKG,KMG,MU9624,MU,0,-64,CES9624,CES
3457a553,781F46,309,20025,388,,A20N,B-32E1,1710303625,HFE,LHW,MU9656,MU,0,1280,CES9656,CES
34579cd1,78136A,247,30100,353,,B738,B-1256,1710303624,YIW,KMG,MU9674,MU,0,0,CES9674,CES
34575989,780059,99,9150,308,,B737,B-5225,1710303575,KMG,TAO,MU9685,MU,0,-960,CES9685,CES
345789ca,7805BC,46,26600,320,,B737,B-5259,1710303623,KMG,JNG,MU9703,MU,0,0,CES9703,CES
34575dcc,780B30,250,36100,358,,B737,B-5808,1710303625,PVG,DLU,MU9718,MU,0,0,CES9718,CES
34577eac,780C5F,57,24600,483,,B737,B-5816,1710303623,DLU,NKG,MU9721,MU,0,-64,CES9721,CES
34576974,780C60,179,36100,440,,B737,B-5815,1710303623,PKX,DLU,MU9724,MU,0,0,CES9724,CES
3457a466,78092B,98,19450,413,,B737,B-5295,1710303623,LUM,CAN,MU9729,MU,0,1920,CES9729,CES
34579dfb,7804B3,74,24600,488,,A321,B-6366,1710303623,CKG,WUX,MU9766,MU,0,0,CES9766,CES
34579488,78064C,192,32100,446,,A320,B-6671,1710303626,UYN,KMG,MU9769,MU,0,0,CES9769,CES
34579cd4,780668,242,25650,392,,A320,B-6693,1710303624,CZX,TFU,MU9926,MU,0,1408,CES9926,CES
3457a2f0,780659,351,11825,366,,A321,B-6668,1710303623,PVG,SHE,MU9949,MU,0,1408,CES9949,CES
34579963,780301,52,31100,519,,A333,B-6085,1710303610,CAN,SHA,FM9306,FM,0,0,CSH9306,CES
345785ae,780D93,201,24950,390,,A333,B-5969,1710303619,SHA,CAN,FM9309,FM,0,-2368,CSH9309,CES
3457867e,781230,15,11800,326,,A333,B-8863,1710303627,SHA,PKX,KN5738,KN,0,0,CUA5738,CES
34579fdf,7812D2,241,21700,350,,A320,B-1032,1710303623,TNA,KWL,GT1014,GT,0,0,CGH1014,CGH
3457a3bc,781301,2,20875,410,,A320,B-1039,1710303623,KWL,LYA,GT1023,GT,0,0,CGH1023,CGH
34579dea,78145D,107,33100,451,,B738,B-1163,1710303623,URC,XIY,9H6008,9H,0,0,CGN6008,CGN
34578b10,7811D4,261,30100,339,,B738,B-1482,1710303628,NGB,KWE,9H6032,9H,0,0,CGN6032,CGN
3457948d,7BB12E,164,20700,393,,B738,B-5115,1710303627,YIH,WNZ,9H8327,9H,0,0,CGN8327,CGN
34577972,7BB12F,183,23600,408,,B738,B-5116,1710303623,TGO,XIY,9H8352,9H,0,0,CGN8352,CGN
34575dd2,78031D,198,10825,300,,B738,B-5326,1710303619,SHE,XIY,9H8368,9H,0,-1216,CGN8368,CGN
34579cd6,7817CD,248,21700,386,,A20N,B-30AS,1710303623,HGH,KWE,GY7112,GY,0,-64,CGZ7112,CGZ
34579bc4,78128F,152,9100,210,,E190,B-3273,1710303623,TEN,ACX,GY7222,GY,0,-960,CGZ7132,CGZ
34578374,781A6B,329,15650,397,,A20N,B-320T,1710303623,HAK,YBP,GY7140,GY,0,-640,CGZ7140,CGZ
34577806,780F1A,217,17875,352,,E190,B-3115,1710303623,CZX,KWE,GY7146,GY,0,-960,CGZ7146,CGZ
3457842e,7810A7,261,25600,378,,E190,B-3242,1710303619,HIA,CKG,GY7177,GY,0,0,CGZ7177,CGZ
34578ff2,7810A5,238,24700,377,,E190,B-3240,1710303620,TNA,YBP,GY7232,GY,0,1984,CGZ7232,CGZ
34578b0d,781D9A,285,34125,331,,A20N,B-329J,1710303619,YIW,TFU,GY7250,GY,0,0,CGZ7250,CGZ
345792ff,78162B,345,21700,386,,A20N,B-306U,1710303624,FOC,WUH,PN6220,PN,0,0,CHB6220,CHB
34577fad,781ACE,342,12800,299,,A321,B-321S,1710303624,SYX,KHN,PN6231,PN,0,0,CHB6231,CHB
3457a67b,78068E,1,14725,305,,A319,B-6412,1710303625,CKG,LXA,PN6271,PN,0,1472,CHB6271,CHB
34578eb9,7810B5,253,0,0,,A320,B-8845,1710303578,URC,,PN6288,PN,1,0,CHB6288,CHB
34579897,78068F,291,34050,355,,A319,B-6413,1710303623,CGO,GOQ,PN6293,PN,0,0,CHB6293,CHB
34578cd7,780E9B,356,24600,427,,A320,B-8110,1710303625,HAK,HFE,PN6316,PN,0,0,CHB6316,CHB
34573d39,781ACF,359,6600,237,,A321,B-321T,1710303623,SZX,TNA,PN6333,PN,0,-1472,CHB6333,CHB
345790bb,780EF2,242,2450,181,,A320,B-8286,1710303627,BPE,SJW,PN6350,PN,0,-576,CHB6350,CHB
345751a1,780CC8,254,4100,172,,A320,B-1898,1710303563,TNA,SYX,PN6366,PN,0,-896,CHB6366,CHB
345796a6,78162C,104,0,0,,A20N,B-306T,1710303581,PVG,CKG,PN6374,PN,1,0,CHB6374,CHB
3457576f,7814CE,284,32100,403,,A20N,B-302F,1710303619,CKG,KRL,PN6387,PN,0,0,CHB6387,CHB
34574c45,780CCA,284,34100,399,,A320,B-9969,1710303623,CGO,KRL,PN6389,PN,0,64,CHB6389,CHB
3457a0c9,780F51,244,27425,393,,A320,B-8422,1710303623,TYN,CKG,PN6396,PN,0,960,CHB6396,CHB
3457696e,780EF1,288,5750,197,,A320,B-8249,1710303620,NGB,CKG,PN6406,PN,0,0,CHB6406,CHB
345784cf,7806FB,51,6250,192,,A320,B-6743,1710303623,KWE,JJN,PN6418,PN,0,-1728,CHB6418,CHB
34578f96,780BA7,298,9650,258,,A320,B-9981,1710303625,XMN,JGS,PN6424,PN,0,-1728,CHB6424,CHB
3457469b,780726,180,0,0,,A320,B-6765,1710303578,KMG,HFE,PN6547,PN,1,0,CHB6547,CHB
34571e12,781553,169,12775,327,,B38M,B-206Q,1710303629,PEK,BKK,HU429,HU,0,-1408,CHH429,CHH
34566213,780D14,233,38000,454,,A332,B-5963,1710303629,PEK,BER,HU489,HU,0,64,CHH489,CHH
345668f4,780BDF,236,40000,484,,B788,B-2739,1710303628,PEK,BRU,HU491,HU,0,0,CHH491,CHH
345789de,781316,3,37100,440,,B738,B-1213,1710303623,SYX,TYN,HU6315,HU,0,0,CHH6315,CHH
34579c6b,780BE3,148,16775,396,,B738,B-1929,1710303631,NNG,HAK,HU7030,HU,0,-1472,CHH7030,CHH
34577a53,780DD4,5,31100,443,,B738,B-1793,1710303623,XMN,SHE,HU7047,HU,0,0,CHH7047,CHH
345796a9,780FF0,29,24600,440,,B738,B-7886,1710303623,HAK,WUH,HU7063,HU,0,128,CHH7063,CHH
34577e25,780D30,248,23600,389,,B738,B-1735,1710303623,FOC,HAK,HU7076,HU,0,0,CHH7076,CHH
345784c6,780DBE,314,28625,343,,B738,B-1786,1710303627,NGB,YKH,HU7077,HU,0,-2112,CHH7077,CHH
34577563,780DC1,215,30100,404,,A333,B-5972,1710303623,SHA,CAN,HU7132,HU,0,64,CHH7132,CHH
345773d5,7805A8,22,75,146,,B738,B-5483,1710303627,PEK,KHN,HU7143,HU,0,-960,CHH7143,CHH
34573a47,7808E1,233,0,24,,B738,B-5687,1710303586,PEK,URC,HU7145,HU,1,0,CHH7145,CHH
34577fbd,780E2A,34,12950,317,,B738,B-6061,1710303623,SZX,NKG,HU7155,HU,0,-640,CHH7155,CHH
34579c1d,780420,226,23600,374,,B738,B-5478,1710303629,WNZ,HAK,HU7164,HU,0,0,CHH7164,CHH
34575b21,78140F,140,32075,540,,B789,B-1132,1710303608,PEK,SYX,HU7179,HU,0,-64,CHH7179,CHH
3457a77e,780DD7,96,11400,292,,B738,B-1796,1710303625,KWE,PEK,HU7190,HU,0,1472,CHH7190,CHH
34579b03,7811EF,49,31100,446,,B738,B-1489,1710303623,LHW,PEK,HU7198,HU,0,0,CHH7198,CHH
34577cc3,780BE2,100,29100,518,,B738,B-1928,1710303629,KMG,CAN,HU7208,HU,0,128,CHH7208,CHH
3457735a,78150F,355,23250,418,,B738,B-206G,1710303623,CAN,TNA,HU7209,HU,0,-1024,CHH7209,CHH
34578006,781109,233,12800,324,,B738,B-7377,1710303627,NKG,CAN,HU7214,HU,0,0,CHH7214,CHH
34570e7a,781062,220,5375,181,,B738,B-1548,1710303563,CAN,URC,HU7223,HU,0,-768,CHH7223,CHH
34577106,780EFA,356,5175,185,,B738,B-7171,1710303624,CAN,XIY,HU7227,HU,0,-640,CHH7227,CHH
3457a2ec,7808A1,228,19225,353,,B738,B-5661,1710303623,PEK,XIY,HU7237,HU,0,0,CHH7237,CHH
345780d7,780B60,186,32100,460,,B738,B-5855,1710303623,TYN,CAN,HU7250,HU,0,0,CHH7250,CHH
34578b83,780DD1,195,27600,452,,B738,B-1795,1710303627,AQG,HAK,HU7274,HU,0,0,CHH7274,CHH
345794ef,7816B3,333,21700,390,,B789,B-20AL,1710303621,HGH,PEK,HU7278,HU,0,0,CHH7278,CHH
34577f2a,781590,206,38100,412,,A333,B-304K,1710303625,PEK,KWE,HU7289,HU,0,0,CHH7289,CHH
34576c49,78110B,207,5550,221,,B738,B-7379,1710303628,PEK,FOC,HU7295,HU,0,-192,CHH7295,CHH
34579961,780DCF,214,30100,410,,B738,B-1502,1710303623,CSX,HAK,HU7318,HU,0,0,CHH7318,CHH
3457a280,7812EA,343,0,19,,B738,B-1386,1710303585,PVG,SYX,HU7322,HU,1,0,CHH7322,CHH
34579b07,780DD6,52,31100,522,,B738,B-1505,1710303623,CAN,PVG,HU7331,HU,0,64,CHH7331,CHH
34575a8f,7800E8,355,23600,405,,A333,B-5935,1710303623,SYX,TNA,HU7333,HU,0,-256,CHH7333,CHH
3457809c,780444,357,17700,320,,A332,B-6118,1710303623,KWE,LHW,HU7359,HU,0,0,CHH7359,CHH
34577883,781059,325,3425,197,,B738,B-1538,1710303619,JIU,HAK,HU7370,HU,0,-576,CHH7370,CHH
3457888d,78073A,357,21700,395,,B738,B-5581,1710303631,HAK,CKG,HU7371,HU,0,0,CHH7371,CHH
34577d34,7808A3,263,17550,363,,B738,B-5662,1710303629,HGH,SZX,HU7394,HU,0,-1664,CHH7394,CHH
345792a5,78150E,32,24600,408,,B738,B-206F,1710303623,HAK,CSX,HU7417,HU,0,0,CHH7417,CHH
345798ce,7807B3,267,25600,376,,B738,B-5611,1710303631,NKG,CKG,HU7426,HU,0,0,CHH7426,CHH
34579d81,7811F2,332,6600,267,,B738,B-1490,1710303629,HGH,TYN,HU7434,HU,0,0,CHH7434,CHH
3457a4a7,78110A,331,12350,362,,B738,B-7378,1710303628,SIN,HAK,HU748,HU,0,2048,CHH748,CHH
34576c91,7812EE,58,33100,506,,B38M,B-1388,1710303627,HAK,PEK,HU7481,HU,0,0,CHH7481,CHH
3457735d,780BE1,204,30100,417,,B738,B-1927,1710303623,PEK,HAK,HU7482,HU,0,0,CHH7482,CHH
34579a85,780EF9,194,27600,438,,B738,B-7172,1710303625,UYN,TFU,HU7486,HU,0,0,CHH7486,CHH
345790ff,780FFD,65,26600,419,,B738,B-7619,1710303623,XIY,TNA,HU7523,HU,0,0,CHH7523,CHH
34578df7,781555,313,37100,394,,A333,B-303C,1710303627,SYX,HRB,HU7527,HU,0,0,CHH7527,CHH
3457a777,780EFC,174,7225,275,,B738,B-7175,1710303623,CGO,SYX,HU7562,HU,0,1408,CHH7562,CHH
3457a66f,7809DC,237,15350,370,,B788,B-2730,1710303626,PEK,CKG,HU7567,HU,0,2752,CHH7567,CHH
34579618,780657,167,29100,454,,B738,B-5520,1710303627,PEK,HGH,HU7577,HU,0,0,CHH7577,CHH
3456198c,78097A,258,38000,475,,B788,B-2722,1710303630,SZX,BRU,HU759,HU,0,0,CHH759,CHH
34579c59,7815FA,317,36100,414,,B789,B-208T,1710303628,SHA,PEK,HU7606,HU,0,0,CHH7606,CHH
34578379,780461,349,30100,414,,B738,B-5375,1710303623,PVG,PEK,HU7612,HU,0,0,CHH7612,CHH
345790de,78083F,144,35100,481,,B738,B-5637,1710303628,PEK,PVG,HU7613,HU,0,0,CHH7613,CHH
34576081,780980,132,3575,168,,B738,B-5709,1710303628,WUH,FOC,HU7623,HU,0,0,CHH7623,CHH
34579013,7811F3,185,23600,360,,B738,B-1492,1710303631,TYN,CSX,HU7632,HU,0,0,CHH7632,CHH
34575b08,780417,4,26600,442,,B738,B-5346,1710303623,CSX,PEK,HU7636,HU,0,0,CHH7636,CHH
345794e7,780EA8,178,27600,436,,B738,B-7398,1710303628,CGO,ZUH,HU7637,HU,0,0,CHH7637,CHH
34576fa2,780DD5,260,15700,350,,B738,B-1797,1710303627,NGB,KWE,HU7639,HU,0,0,CHH7639,CHH
3457881b,7800DA,188,32100,427,,B738,B-5373,1710303628,TYN,KWE,HU7653,HU,0,0,CHH7653,CHH
3457a77c,78202F,73,0,12,,B738,B-224P,1710303580,TAO,,HU7663,HU,1,0,CHH7663,CHH
34577203,7800A7,26,35050,470,,B738,B-5371,1710303612,SYX,SHE,HU7667,HU,0,896,CHH7667,CHH
34577b47,78105D,205,11125,346,,B738,B-1542,1710303623,YYA,SYX,HU7679,HU,0,-2048,CHH7679,CHH
34579a91,780EFB,83,33100,512,,B738,B-7173,1710303627,HAK,NGB,HU7687,HU,0,0,CHH7687,CHH
34579e2c,7811F7,309,24600,385,,B738,B-1497,1710303628,NKG,TYN,HU7697,HU,0,1536,CHH7697,CHH
34576674,781003,199,13800,296,,B789,B-7839,1710303628,PEK,SZX,HU7703,HU,0,64,CHH7703,CHH
34576882,781060,11,15075,258,,B789,B-1546,1710303626,SZX,PEK,HU7704,HU,0,-704,CHH7704,CHH
34579f6c,7815F9,168,38075,508,,B789,B-208S,1710303626,PEK,SZX,HU7705,HU,0,128,CHH7705,CHH
34578b8f,780E2B,4,26600,442,,B738,B-6063,1710303628,SZX,CGO,HU7731,HU,0,0,CHH7731,CHH
34579b5d,7811F6,29,31100,259,,B738,B-1496,1710303627,TAO,HRB,HU7763,HU,0,0,CHH7763,CHH
34578f93,78140B,217,25600,383,,B738,B-1130,1710303627,WNZ,SZX,HU7770,HU,0,0,CHH7770,CHH
34576519,7813A0,167,14525,338,,A333,B-1097,1710303631,PEK,CAN,HU7803,HU,0,0,CHH7803,CHH
345783e5,78140E,192,40075,465,,B789,B-1133,1710303631,PEK,CAN,HU7805,HU,0,64,CHH7805,CHH
3457957c,7812A0,3,39075,464,,B789,B-1341,1710303628,CAN,PEK,HU7806,HU,0,-64,CHH7806,CHH
34579707,78097F,255,4150,147,,B738,B-5713,1710303623,KCA,URC,HU7822,HU,0,-960,CHH7822,CHH
34577362,7813A3,52,35100,477,,B738,B-1101,1710303623,URC,TYN,HU7833,HU,0,0,CHH7833,CHH
345768fb,780D11,134,24600,461,,B738,B-1726,1710303625,URC,CGO,HU7859,HU,0,0,CHH7859,CHH
34577653,78027D,285,34100,361,,B738,B-1729,1710303623,CSX,URC,HU7866,HU,0,128,CHH7866,CHH
345787d5,781000,136,33100,523,,B738,B-7618,1710303623,XIY,SZX,HU7869,HU,0,0,CHH7869,CHH
34577b62,780E96,360,33100,416,,B738,B-6808,1710303623,SZX,XIY,HU7874,HU,0,0,CHH7874,CHH
34578ffa,780E2C,358,625,171,,B738,B-6065,1710303607,DOY,,,,0,2880,CHH793A,CHH
34564d15,7812A2,132,39000,469,,A333,B-1022,1710303609,HAK,AKL,HU797,HU,0,0,CHH797,CHH
34562ca0,7809DB,269,37975,461,,B788,B-2731,1710303626,SZX,MXP,HU7973,HU,0,-64,CHH7973,CHH
3457a39d,78123D,335,24600,341,,B738,B-1327,1710303625,LZO,CGO,RY6628,RY,0,0,CJX6628,CJX
34578791,78061D,310,21025,376,,B738,B-5512,1710303619,HGH,CGO,RY6642,RY,0,-1024,CJX6642,CJX
345788fd,781375,1,9725,273,,B738,B-1268,1710303575,TNA,SHE,RY8923,RY,0,-1344,CJX8923,CJX
3457a13b,781048,310,23600,359,,B738,B-1558,1710303625,XIY,URC,RY8939,RY,0,0,CJX8939,CJX
34576f27,781D8D,350,30100,473,,B77L,B-221W,1710303611,PVG,AMS,CK205,CK,0,0,CKK205,CKK
3456d4e4,781ED4,296,32000,453,,B77L,B-223A,1710303617,PVG,FRA,CK215,CK,0,0,CKK215,CKK
34567892,7805DC,237,34000,449,,B77L,B-2076,1710303611,LAX,PVG,CK222,CK,0,0,CKK222,CKK
34566b8f,781E2A,109,34000,537,,B77L,B-222H,1710303611,PVG,LAX,CK223,CK,0,0,CKK223,CKK
34576473,7805DD,60,31000,547,,B77L,B-2077,1710303615,PVG,SEA,CK227,CK,0,128,CKK227,CKK
34565f01,781F00,224,34000,463,,B77L,B-223F,1710303619,ORD,PVG,CK228,CK,0,0,CKK228,CKK
3457071b,781E2B,309,34000,470,,B77L,B-222J,1710303601,LAX,SZX,CK230,CK,0,0,CKK230,CKK
3457353a,781A1F,210,35000,499,,B77L,B-220E,1710303617,PVG,SIN,CK289,CK,0,0,CKK289,CKK
34579304,7BD025,202,34100,416,,B752,B-2868,1710303615,CTU,BKK,CO9621,CO,0,0,CNW9621,CNW
34566308,780AA8,76,21425,354,,B748,B-LJN,1710303641,HKG,ANC,CX96,CX,0,-1408,CPA096,CPA
3457a25f,789213,312,2200,230,,A35K,B-LXA,1710303640,SYD,HKG,CX100,CX,0,1600,CPA100,CPA
3456d623,780AB8,333,43000,517,,A359,B-LRM,1710303639,SYD,HKG,CX110,CX,0,0,CPA110,CPA
3456cbc2,780AB7,333,38000,514,,A359,B-LRL,1710303639,MEL,HKG,CX134,CX,0,0,CPA134,CPA
34574f7a,780AA4,161,39000,457,,A359,B-LRD,1710303639,HKG,SYD,CX139,CX,0,0,CPA139,CPA
34572a40,780AC8,328,40000,509,,A359,B-LRS,1710303635,SYD,HKG,CX162,CX,0,0,CPA162,CPA
34578943,780A38,151,33000,491,,B77W,B-KQF,1710303641,HKG,MEL,CX163,CX,0,0,CPA163,CPA
345768a2,78926A,312,38000,479,,A35K,B-LXQ,1710303640,AKL,HKG,CX198,CX,0,0,CPA198,CPA
345798f6,78021B,162,13822,322,,B744,B-LIE,1710303639,PVG,HKG,CX2057,CX,0,640,CPA2057,CPA
34571aff,780A3E,118,35000,502,,B748,B-LJI,1710303641,ANC,MIA,CX2086,CX,0,0,CPA2086,CPA
34565313,780A6F,71,35000,508,,B748,B-LJL,1710303640,HKG,ANC,CX2090,CX,0,0,CPA2090,CPA
34578c3d,780231,44,33000,554,,B748,B-LJA,1710303641,HKG,ANC,CX2092,CX,0,0,CPA2092,CPA
3456ed48,780A3D,232,37000,374,,B748,B-LJH,1710303635,ANC,HKG,CX2095,CX,0,0,CPA2095,CPA
34561723,780A2A,172,37100,481,,B77W,B-KPY,1710303639,LHR,HKG,CX238,CX,0,0,CPA238,CPA
34561c00,780A66,176,37100,472,,B77W,B-KQR,1710303641,LHR,HKG,CX250,CX,0,0,CPA250,CPA
34551c5b,780A19,289,36000,467,,B77W,B-KPX,1710303641,HKG,LHR,CX251,CX,0,0,CPA251,CPA
3456e632,780205,87,35000,535,,B77W,B-KPE,1710303640,LHR,HKG,CX254,CX,0,0,CPA254,CPA
3455b451,780A9C,300,36000,475,,B77W,B-HNR,1710303641,HKG,LHR,CX255,CX,0,0,CPA255,CPA
345738b8,780A62,296,32100,437,,B77W,B-KQN,1710303635,HKG,LHR,CX257,CX,0,0,CPA257,CPA
3455d0e5,780220,299,36000,475,,B77W,B-KPI,1710303642,HKG,CDG,CX261,CX,0,0,CPA261,CPA
3455a237,789215,307,40000,464,,A35K,B-LXC,1710303640,HKG,AMS,CX271,CX,0,0,CPA271,CPA
3455a6a2,789245,298,38000,473,,A35K,B-LXM,1710303638,HKG,FRA,CX289,CX,0,0,CPA289,CPA
34576451,780232,258,34000,471,,B748,B-LJB,1710303641,ANC,HKG,CX3069,CX,0,0,CPA3069,CPA
34574f5d,780217,215,26500,407,,B744,B-LIA,1710303642,HKG,SIN,CX3095,CX,0,-1728,CPA3095,CPA
3457a659,780A96,205,0,0,,B77W,B-KQX,1710303639,HKG,PEK,CX332,CX,1,0,CPA332,CPA
34577074,78019C,357,3625,202,,A333,B-HLT,1710303637,HKG,SHA,CX348,CX,0,-64,CPA348,CPA
34577fc3,78924B,30,31100,493,,A21N,B-HPF,1710303641,HKG,NKG,CX356,CX,0,0,CPA356,CPA
34579959,78016F,209,36100,418,,B773,B-HNG,1710303635,PVG,HKG,CX363,CX,0,0,CPA363,CPA
34576672,780A0A,163,0,13,,A333,B-LAM,1710303641,PVG,HKG,CX365,CX,1,0,CPA365,CPA
345756c7,780A3B,353,3000,192,,B77W,B-KQI,1710303591,HKG,PEK,CX386,CX,0,-960,CPA386,CPA
34575d9d,789275,5,32950,404,,A359,B-LQG,1710303639,HKG,ICN,CX410,CX,0,-896,CPA410,CPA
34575051,780AAB,268,20750,345,,A359,B-LRG,1710303639,ICN,HKG,CX417,CX,0,-1472,CPA417,CPA
34578f05,780A58,268,14475,315,,A333,B-LBB,1710303639,KHH,HKG,CX431,CX,0,-1344,CPA431,CPA
34577d81,780A80,320,5175,242,,A333,B-LBF,1710303640,TPE,HKG,CX489,CX,0,-2176,CPA489,CPA
345760d4,780A61,212,38000,411,,B77W,B-KQM,1710303636,NRT,HKG,CX501,CX,0,0,CPA501,CPA
